candle_end_time,open,high,low,close,amount,volume,index_code
2011-02-24,1112.4319,1112.716,1094.6173,1101.9532,9413685340.99,2238639.73,sz399006
2011-02-25,1098.1106,1098.726,1085.7991,1095.0988,7877872424.49,1966280.28,sz399006
2011-02-28,1096.3372,1099.7768,1087.5871,1099.7768,7613564046.13,1903786.51,sz399006
2011-03-01,1100.809,1102.5481,1091.9841,1098.003,8041563268.25,2101515.42,sz399006
2011-03-02,1094.9727,1096.0905,1077.6525,1088.8971,6938441131.53,1797659.63,sz399006
2011-03-03,1088.891,1091.8874,1062.3713,1064.3074,6877460907.93,1799709.47,sz399006
2011-03-04,1063.4302,1071.8609,1056.5605,1071.8609,5426590373.41,1471274.73,sz399006
2011-03-07,1073.9263,1078.1117,1069.9334,1078.1117,6658859349.18,1770028.59,sz399006
2011-03-08,1079.5286,1085.3073,1074.1045,1084.8214,8812151075.54,2526986.74,sz399006
2011-03-09,1084.7038,1087.2993,1075.4626,1087.2993,8904006385.6,2453239.16,sz399006
2011-03-10,1088.3444,1103.535,1087.5656,1093.9044,9837759863.57,2564247.23,sz399006
2011-03-11,1090.2124,1113.0129,1088.6531,1101.7604,10764426136.24,2755355.04,sz399006
2011-03-14,1099.318,1107.5371,1095.9008,1107.5371,9295615659.59,2543075.11,sz399006
2011-03-15,1108.1971,1108.1971,1078.228,1094.9546,10290754819.61,2786249.92,sz399006
2011-03-16,1094.124,1102.6748,1094.124,1102.2153,9973230861.13,2621254.55,sz399006
2011-03-17,1096.2237,1096.2237,1074.8662,1078.3719,9618101955.41,2579187.19,sz399006
2011-03-18,1081.6014,1088.3081,1079.5613,1083.5973,6422766490.81,1714087.36,sz399006
2011-03-21,1083.1462,1084.5484,1068.3154,1070.6019,6448694479.43,1675007.57,sz399006
2011-03-22,1072.3872,1074.0829,1057.8644,1067.2856,6761189930.23,1846559.47,sz399006
2011-03-23,1066.1722,1076.5637,1064.5902,1076.5637,6575953788.85,1762140.76,sz399006
2011-03-24,1078.0186,1081.586,1074.0397,1077.9882,6819943345.8,1872127.41,sz399006
2011-03-25,1077.3438,1078.0187,1069.3798,1072.3438,7106483087.33,1977720.13,sz399006
2011-03-28,1072.8899,1074.4096,1051.0165,1052.1136,8190142769.07,2287752.79,sz399006
2011-03-29,1050.2909,1050.2909,1017.8813,1019.0409,9805267660.12,2763171.08,sz399006
2011-03-30,1017.165,1019.1744,1004.3776,1006.3664,6412176539.38,1944158.68,sz399006
2011-03-31,1006.7212,1019.3201,1005.3743,1008.2965,5135415439.78,1590416.96,sz399006
2011-04-01,1006.0385,1015.0763,1002.8597,1015.0763,4125940104.1,1294019.88,sz399006
2011-04-06,1011.6764,1011.8233,992.3118,994.2612,4960951147.47,1541654.62,sz399006
2011-04-07,993.3752,1004.4122,992.4343,1004.4122,5465477886.48,1773952.26,sz399006
2011-04-08,1004.1369,1019.1421,1002.3797,1019.1421,4954630475.020001,1569267.72,sz399006
2011-04-11,1021.3058,1022.5587,1002.434,1002.8043,5550287668.770001,1710574.82,sz399006
2011-04-12,1000.7677,1007.2511,997.7506,1000.1653,4373985587.19,1354872.46,sz399006
2011-04-13,999.5342,1020.7476,998.5176,1020.7476,5016655716.4,1508995.83,sz399006
2011-04-14,1021.1016,1021.463,1013.9915,1016.6165,4647287008.44,1412610.98,sz399006
2011-04-15,1015.9662,1016.1504,1002.6404,1010.0587,5334863643.97,1777145.54,sz399006
2011-04-18,1008.484,1010.662,1000.179,1003.258,4609672948.41,1524246.1,sz399006
2011-04-19,1000.8793,1000.8793,986.8976,994.2995,5369581955.93,1759370.45,sz399006
2011-04-20,993.9375,1009.5015,991.8789,1008.1805,5324734474.45,1687702.86,sz399006
2011-04-21,1007.9794,1017.7037,1006.9076,1010.56,7231817913.55,2388192.19,sz399006
2011-04-22,1008.1664,1008.2983,1000.9206,1004.6465,5644620785.53,1893595.65,sz399006
2011-04-25,1001.0831,1001.0831,974.9858,975.1757,5888716834.85,1990286.71,sz399006
2011-04-26,970.9586,973.5611,954.9848,958.2929,5652329463.17,1969918.45,sz399006
2011-04-27,956.7714,961.6444,936.9886,942.5438,5145599183.44,1827124.59,sz399006
2011-04-28,941.1966,944.7046,903.0292,904.1477,5251374102.72,1934849.1,sz399006
