candle_end_time,open,high,low,close,amount,volume,index_code
2020-12-08,1405.7192,1408.7868,1397.551,1398.7298,7473256421.0,1263647.49,sh000688
2020-12-09,1400.5665,1404.2317,1364.1951,1365.0375,8998801811.0,1518534.14,sh000688
2020-12-10,1363.0033,1370.8285,1355.8829,1360.1842,10678267881.0,1689303.35,sh000688
2020-12-11,1362.3437,1365.4317,1345.316,1362.9608,15387007627.0,2493088.84,sh000688
2020-12-14,1361.6068,1380.0487,1353.8981,1375.0635,13211335465.0,1929921.96,sh000688
2020-12-15,1373.9593,1379.7689,1357.3638,1363.1833,13888978664.0,2023103.35,sh000688
2020-12-16,1357.2222,1357.2222,1339.9581,1345.1327,12983388302.0,2196789.34,sh000688
2020-12-17,1343.2814,1364.8803,1339.8978,1363.3594,10927141453.0,1755183.37,sh000688
2020-12-18,1381.4819,1381.4819,1357.7711,1361.108,10808931896.0,1646915.83,sh000688
2020-12-21,1359.6852,1390.5929,1355.9254,1388.6685,13281247392.0,1983814.84,sh000688
2020-12-22,1383.2888,1390.9858,1355.9715,1358.6185,11904082633.0,1850442.45,sh000688
2020-12-23,1359.7276,1378.6058,1355.2452,1376.5953,11611121891.0,1765752.7,sh000688
2020-12-24,1378.3835,1384.3115,1347.7976,1348.0134,10104672552.0,1580885.01,sh000688
2020-12-25,1348.4717,1357.6506,1340.7892,1349.7931,9949113115.0,1519537.08,sh000688
2020-12-28,1345.2989,1349.3496,1335.2532,1339.0068,10638239080.0,1641143.55,sh000688
2020-12-29,1338.2399,1353.0612,1336.0901,1337.4696,9298507891.0,1407437.2,sh000688
2020-12-30,1336.7202,1367.7624,1335.2072,1362.9107,12479788299.0,1981357.48,sh000688
2020-12-31,1370.4413,1394.7391,1368.47,1393.0272,15412506429.0,2268773.86,sh000688
2021-01-04,1398.9557,1425.697,1389.5854,1422.1246,16084943837.0,2262090.84,sh000688
2021-01-05,1413.1818,1427.1207,1409.5412,1425.16,16359234908.0,2435167.4,sh000688
2021-01-06,1430.0675,1434.1945,1408.0555,1415.0221,15533391296.0,2559387.45,sh000688
2021-01-07,1414.8967,1417.4289,1370.1896,1381.9421,16018103294.0,2413622.08,sh000688
2021-01-08,1382.1486,1385.1151,1366.1829,1378.7397,16281247171.0,2334937.3,sh000688
2021-01-11,1385.3531,1407.9141,1378.1175,1390.6553,18410700484.0,2619264.66,sh000688
2021-01-12,1389.4666,1408.4155,1379.8032,1405.2226,13246237927.0,1874068.71,sh000688
2021-01-13,1412.0725,1416.6616,1389.7677,1407.4146,15841731378.0,2418648.7,sh000688
2021-01-14,1406.0497,1478.7529,1399.5588,1447.2668,22305987537.0,4218893.09,sh000688
2021-01-15,1450.8567,1465.6919,1431.4545,1447.5828,19252997877.0,3118571.85,sh000688
2021-01-18,1443.8197,1496.3662,1437.0207,1481.2494,18152489133.0,2696406.19,sh000688
2021-01-19,1485.463,1489.2174,1441.6158,1443.9205,16547224956.0,2488800.02,sh000688
2021-01-20,1450.7178,1482.1113,1444.7375,1481.4526,14741066506.0,2190186.9,sh000688
2021-01-21,1485.6495,1492.9472,1465.8868,1482.2847,14610818164.0,2194825.34,sh000688
2021-01-22,1482.6459,1487.6145,1456.0156,1486.3075,15884274008.0,2274716.69,sh000688
2021-01-25,1481.7379,1513.7253,1471.1805,1498.595,15887982750.0,2156204.88,sh000688
2021-01-26,1497.9992,1509.413,1471.3055,1478.451,14633585250.0,1947464.65,sh000688
2021-01-27,1481.486,1489.7587,1441.1761,1458.3723,12525938230.0,1636435.32,sh000688
2021-01-28,1441.3975,1461.8424,1418.9424,1421.5872,11438442344.0,1493447.43,sh000688
2021-01-29,1435.2835,1440.251,1400.6705,1421.9618,12144424075.0,1729044.65,sh000688
2021-02-01,1419.1797,1439.0389,1412.1587,1421.4807,10525889507.0,1408896.23,sh000688
2021-02-02,1419.7111,1438.0868,1414.3587,1438.0584,10419563166.0,1437986.05,sh000688
2021-02-03,1436.0038,1443.9764,1410.1465,1410.1465,13416268431.0,1979201.35,sh000688
2021-02-04,1402.0893,1412.7128,1367.7127,1394.0966,12285900520.0,1863705.1,sh000688
2021-02-05,1396.1248,1407.3245,1368.6528,1368.8003,12227510153.0,1692143.76,sh000688
2021-02-08,1371.7543,1395.1449,1367.3272,1382.4816,9726110758.0,1305264.1,sh000688
2021-02-09,1389.0651,1434.8707,1383.8564,1427.6823,11840958593.0,1428354.0,sh000688
2021-02-10,1424.7737,1440.2116,1407.6446,1437.0247,11977899049.0,1526938.35,sh000688
2021-02-18,1457.7965,1465.6813,1429.0858,1429.74,14975907967.0,2135316.02,sh000688
2021-02-19,1426.101,1430.7221,1404.1475,1427.9066,12159352688.0,1703315.64,sh000688
2021-02-22,1431.5584,1436.8001,1388.5213,1389.9159,15159692254.0,2296797.04,sh000688
2021-02-23,1371.6265,1401.5101,1370.9097,1390.5265,11715123331.0,1698552.55,sh000688
2021-02-24,1393.7184,1398.3271,1358.4093,1365.6372,13006632470.0,1798925.05,sh000688
2021-02-25,1373.8442,1375.613,1349.711,1349.711,10296394443.0,1609499.55,sh000688
2021-02-26,1319.8902,1344.1548,1319.6485,1325.5865,11238609472.0,1589023.25,sh000688
2021-03-01,1339.9939,1359.7201,1337.1925,1358.1412,11636113603.0,1778285.61,sh000688
2021-03-02,1373.0314,1373.6599,1342.8965,1352.0436,12136039475.0,1773727.64,sh000688
2021-03-03,1350.0074,1359.7916,1340.3222,1359.3978,9252810637.0,1331521.05,sh000688
2021-03-04,1358.2833,1362.9943,1322.3375,1324.1584,13145167128.0,2044397.08,sh000688
2021-03-05,1307.0636,1338.8254,1305.916,1329.8392,9319111841.0,1379375.18,sh000688
2021-03-08,1337.0213,1340.4153,1275.4562,1275.4562,12255261997.0,1946557.99,sh000688
2021-03-09,1275.3229,1278.3243,1227.182,1230.1371,10802353670.0,1810494.36,sh000688
